source_idiom,source_lang,target_idiom,target_lang,label,idiom_string,split,source
We do actually cover up to a thousand pounds parts and labour with a wide range of cover across the board.,en,,,1,across the board,train,MAGPIE
"Now, something's slightly wrong there, erm, it shows that there is a lot of hypocrisy within the conservative party, er, double standards right the way across the board.",en,,,1,across the board,train,MAGPIE
It provides flexibility when across - the - board cuts have to be made for macroeconomic purposes.,en,,,1,across the board,train,MAGPIE
"Across the board, the world's major central banks have been slow to respond to the deepening crisis.",en,,,1,across the board,train,MAGPIE
"But responsive, strategic managership is absent across the board in Britain.",en,,,1,across the board,train,MAGPIE
The across - the - board respect for green thinking had a lot to do with this change in atmosphere — so too did the disappearance of the ‘ Soviet threat’.,en,,,1,across the board,train,MAGPIE
"To be brutal, no plan for a branch of public expenditure that calls for an end to disparities by ‘ levelling - up resources’ across the board will ever drown out the office CD of the former Chief Secretary to the Treasury.",en,,,1,across the board,train,MAGPIE
"Llewelyn came to his feet with a leap that shook the chair jarring back across the floor - boards, and tumbled the scattered rolls of parchment to the rugs.",en,,,0,across the board,train,MAGPIE
"The third aim could be achieved country by country, but it is certainly arguable that an across - the - board banking levy, or a Europe - wide financial - transaction tax, would eliminate competitive distortions.",en,,,1,across the board,train,MAGPIE
"And she had an incoherent sense that he and she together were being pushed in squares of black - and - white across the game board, and she didn't want to comply with the games masters by speaking aloud, let alone complaining, of the antagonisms they orchestrated.",en,,,0,across the board,train,MAGPIE
Similar signs of progress and improvement are to be found across the board.,en,,,1,across the board,train,MAGPIE
"An increase in P is across the board, affecting all groups of workers equally and posing no threat to the structure of established wage differentials.",en,,,1,across the board,train,MAGPIE
"There's always a demand for jokes and it goes right across the board,’ says Neville.’",en,,,1,across the board,train,MAGPIE
"While sovereign credit quality has deteriorated virtually across the board, and will most probably continue to do so, the implications for individual countries vary.",en,,,1,across the board,train,MAGPIE
‘ Are acts of God designed to show us just how mortal we really are?’,en,,,1,act of god,train,MAGPIE
"He was sufficiently well - informed to be able to declare that it was a scandal that the town lacked any kind of orchestra, whereas Clara would have taken the lack of it as a simple act of God.",en,,,1,act of god,train,MAGPIE
"Instead of the Roman damnum fatalis, the common law carved out exceptions for inherent defects or vices of the goods, shipper's contributory negligence, and acts of God or of the King's enemies.",en,,,1,act of god,train,MAGPIE
"Moreover, as a result of the defences of act of God, act of a third party and statutory authority, the courts must investigate not only the reasonableness of the accumulation, but also the defendant's responsibility for its actual escape.",en,,,1,act of god,train,MAGPIE
"More generally, creation has always been understood as an act of God's grace, something He could perfectly well have chosen not to do, rather than some kind of necessary mechanism through which He ensured His own existence.",en,,,1,act of god,train,MAGPIE
"Conversion, which emphasises the human response, would be impossible without the accompanying initiative - taking and power - enabling act of God.",en,,,1,act of god,train,MAGPIE
A factor which could be regarded as an act of God now intervened.,en,,,1,act of god,train,MAGPIE
"People should have a bit of a think : economic depression, mad - cow - disease, wars and plane - crashes were not acts of God ( force majeure ) but rather tragic consequences of human error.",en,,,1,act of god,train,MAGPIE
"But it is only when we see conversion as a miraculous, radical and gracious act of God, that there is an adequate basis and motivation for church growth.",en,,,1,act of god,train,MAGPIE
Kingdom membership was only possible through an act of God.,en,,,1,act of god,train,MAGPIE
The Privy Council accepted that the defences of act of God and act of third party prevent a plaintiff from succeeding in a claim based on the rule in Rylands v. Fletcher but held the defendants liable for negligence.,en,,,1,act of god,train,MAGPIE
"Many others might be described as acts of God — receiving a diagnosis of multiple sclerosis, for example.",en,,,1,act of god,train,MAGPIE
